 Price ,Area,Location,Bedrooms,Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,Security 24x7,Children's Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool
14000000,1050,Kandivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18500000,1950,Borivali West,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16800000,1050,Borivali West,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25000000,1600,Borivali West,3,0,1,1,0,0,0,1,0,1,0,0,1,0,0
14500000,1150,Kandivali East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,650,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14000000,800,Borivali West,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
13500000,850,Borivali West,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
14000000,750,Borivali West,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7700000,590,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10000000,600,Borivali East,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
9000000,610,Borivali West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
22500000,1300,Borivali West,3,0,1,1,0,0,0,1,0,0,0,0,0,0,1
14500000,950,Kandivali West,2,0,0,1,0,0,0,0,1,1,0,0,1,0,0
6800000,900,Kalyan West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
7000000,1135,Taloja,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
4500000,738,Taloja,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3000000,830,Titwala,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,830,Titwala,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4300000,657,Kalyan West,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0
14000000,1020,Belapur,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
3700000,750,Boisar,2,1,1,1,0,0,0,1,1,0,1,1,0,1,1
15500000,850,Dahisar,2,0,1,1,0,0,0,1,0,1,0,0,1,0,0
20000000,1500,Kandivali West,3,0,1,1,1,0,1,1,1,1,1,1,1,1,0
5500000,650,Mira Road East,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0
8000000,800,Mira Road East,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0
24000000,2400,Sanpada,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
19500000,1600,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
8000000,350,Santacruz East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7500000,950,Mira Road East,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1
8600000,1060,Mira Road East,2,1,1,1,0,0,0,1,1,1,0,1,0,1,1
14000000,960,Borivali West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
3425000,845,Titwala,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2500000,600,Kalyan West,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0
4300000,810,Boisar,3,1,1,1,0,0,0,1,1,0,1,0,0,0,1
22500000,1100,Borivali West,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9620000,1090,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
9100000,1082,Mira Road East,2,1,1,1,0,0,0,1,1,0,0,1,1,1,1
10800000,1050,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2000000,390,Bhoiwada Kalyan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,685,Dahisar,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1
11000000,1096,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
8420000,960,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
4100000,640,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1
16000000,810,Powai,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
60000000,2365,Powai,4,0,1,1,1,0,1,1,1,1,1,1,1,1,1
9500000,1050,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
8400000,1002,Thane West,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1
88699999,2500,Goregaon East,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2200000,589,Palghar,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
4517000,500,Dombivali East,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
18800000,772,Ville Parle East,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
15500000,1300,Belapur,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
16200000,1100,Powai,2,0,1,1,1,1,1,1,1,1,1,0,1,1,1
19000000,1291,Seawoods,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
11500000,1000,Belapur,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1
2210000,580,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
6000000,650,Mira Road East,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684000,650,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
9200000,945,Bhayandar East,2,0,1,1,1,0,1,0,0,1,0,0,1,1,1
12900000,1125,Malad West,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0
9520000,1140,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
10000000,1300,Kalyan West,3,0,1,1,0,0,0,1,1,1,0,0,0,0,0
12000000,1340,Kalyan West,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1
9620000,1160,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2669000,639,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2779000,675,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
11200000,1060,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
6299000,759,Kalyan West,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4200000,685,Kalyan West,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5500000,1397,Kalyan West,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0
9900000,1020,Thane West,3,1,1,1,0,0,0,1,1,1,1,0,0,0,1
40000000,893,Worli,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
16500000,1000,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
14900000,1050,Malad West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
75100000,2100,Goregaon East,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
26800000,1502,Powai,3,0,1,1,1,0,0,1,1,1,0,0,1,0,1
27000000,1502,Powai,3,0,1,1,1,1,1,1,1,1,1,0,1,0,1
2600000,375,Dombivli (West),1,1,1,1,0,0,0,1,1,1,0,0,0,0,0
5850000,625,Thane West,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0
30000000,2110,Seawoods,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2378000,575,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2283000,550,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2435000,590,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
16299999,1145,Malad West,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1
11100000,1160,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
5577000,715,Bhayandar East,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7800000,785,Mira Road East,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
3329999,820,Titwala,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
70000000,2500,Seawoods,4,0,1,1,1,1,1,1,1,1,1,0,1,1,1
49500000,1092,Worli,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
17500000,3200,Panvel,5,0,1,1,0,0,0,1,1,1,0,0,1,0,1
2585000,618,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2574000,615,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2551000,609,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
16800000,1100,Seawoods,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
5500000,620,Mira Road East,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
4095000,710,Dombivali,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1
27000000,2200,Belapur,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
9000000,925,Mira Road East,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
14000000,1500,Thane West,3,1,1,1,1,0,1,1,1,1,0,1,1,1,1
8500000,901,Mira Road East,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
4600000,675,Bhayandar East,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2500000,550,Boisar,2,1,1,1,0,0,0,1,1,0,1,1,0,1,1
23500000,1090,Malad West,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7500000,600,Borivali West,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5300000,695,Kalyan West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
7500000,970,Kalyan West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
7300000,970,Kalyan West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
2599000,600,Dombivali East,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2500000,560,Dombivali East,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
2582000,670,Titwala,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0
8500000,810,Mira Road East,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
24000000,955,Wadala East,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1
6200000,550,Mulund East,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
9000000,924,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1
6320000,384,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8800000,1083,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
26400000,837,Ville Parle East,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0
25000000,1100,Andheri West,2,0,1,1,0,0,0,1,1,1,1,0,1,0,1
15200000,513,Wadala East,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
5400000,720,Mira Road East,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
5850000,520,Thane West,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
3120000,530,Dombivali East,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
8359999,930,Thane West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
9230000,1230,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2100000,589,Palghar,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1
4500000,650,Dombivali,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
4200000,600,Dombivali,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1
6450000,610,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
5760000,590,Thane West,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2174000,570,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
2156000,565,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
14900000,1489,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
15200000,1490,Thane West,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1
9700000,1100,Mira Road East,2,0,1,1,1,0,0,1,1,1,0,0,1,0,0
42000000,1820,Goregaon East,2,0,1,1,1,0,0,1,1,1,1,0,0,1,1
13500000,985,Mulund East,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0
30000000,2000,Thane West,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
25000000,2000,Hiranandani Estates,3,0,1,1,0,0,0,1,1,1,0,0,1,0,1
43500000,2200,Hiranandani Estates,4,0,1,1,0,0,0,1,1,1,0,0,1,0,1
7000000,890,Mira Road East,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
110000000,1843,Juhu,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0
8500000,1050,Kamothe,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1
6500000,580,Kalwa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,1000,Ulwe,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
7600000,920,Kalyan West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
23000000,1650,Ghansoli,3,0,1,1,0,0,1,1,1,1,0,1,0,1,1
2460000,510,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
4300000,635,Kalyan West,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4600000,680,Beturkar Pada,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000000,950,Kalyan West,2,0,1,1,0,0,1,1,1,0,1,0,0,1,1
7548000,950,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
6600000,975,Kalyan West,2,0,1,1,1,0,1,0,1,1,1,0,0,1,1
26900000,1545,Powai,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1
13100000,1100,Kalyan West,3,0,1,1,0,0,0,1,1,1,0,0,0,0,1
6787000,850,Panvel,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5000000,625,Kalyan West,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6500000,720,Kalwa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18800000,1100,Andheri East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
8000000,955,Kalyan West,2,0,1,1,1,0,1,1,1,1,0,0,0,0,1
8700000,1075,Dombivli (West),2,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4500000,690,Dombivali East,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0
3599000,620,Kalyan West,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0
2700000,680,Virar,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1
2700000,650,Virar West,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
12000000,1550,Ulwe,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1
17500000,1100,Malad West,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
7798999,700,Malad West,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
4400000,685,Ulwe,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
27000000,1400,Goregaon East,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
13000000,1350,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
19500000,1100,Goregaon East,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
19200000,1278,Chembur,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
26800000,1787,Chembur,3,0,1,1,1,0,1,1,1,1,0,0,1,1,0
22400000,1496,Chembur,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0
9100000,1168,Kamothe,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1
20000000,1000,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,1200,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17500000,910,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
12000000,1560,Kalyan West,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0
10000000,1156,Ulwe,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
16500000,1660,Ulwe,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
20000000,1450,Kandivali West,3,1,1,1,0,0,0,1,1,1,1,1,1,1,1
21100000,1050,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30900000,2066,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
16000000,1650,Ulwe,3,1,0,1,0,0,0,1,0,1,0,0,0,0,1
18500000,965,Powai,2,0,1,1,1,0,1,1,1,1,1,0,1,1,1
10700000,1100,Thane West,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1
19000000,1140,Borivali West,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
6022000,730,Mira Road East,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
9000000,1050,Mira Road East,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0
11500000,1220,Ulwe,2,1,1,1,0,0,0,1,1,1,0,0,0,0,1
5000000,700,Dombivli (West),1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9500000,1150,Ulwe,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0
10000000,750,Malad West,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
14000000,1170,Malad West,2,0,1,0,1,0,1,1,1,1,1,0,0,0,1
8500000,700,Malad West,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
9570000,1160,Mira Road East,2,0,1,1,0,0,0,1,1,0,0,1,0,0,1
14100000,1650,Ulwe,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
33500000,2000,Sanpada,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1
14400000,860,Sanpada,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
9199000,600,Sanpada,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
6448999,910,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
14000000,1100,Malad West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
9500000,700,Malad West,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1
9800000,610,Kurla,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
25500000,1900,Belapur,3,0,1,1,0,0,0,0,1,1,0,0,0,0,1
26000000,1500,Borivali West,3,0,0,1,0,0,0,1,0,1,0,0,1,0,0
18000000,700,Andheri East,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1
4300000,700,Kharghar,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
14000000,1050,Powai,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
14500000,1100,Chembur,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36100000,2065,Bhandup West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
55599999,3181,Bhandup West,4,1,1,1,1,0,1,1,1,1,1,1,1,1,1
9499000,499,Chembur,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0
16900000,904,Chembur,2,1,1,1,1,0,1,1,1,1,1,0,1,0,1
6000000,950,Dombivli (West),2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
2249000,510,Dombivali,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6700000,925,Kalamboli,2,0,1,1,1,1,1,1,1,1,0,0,1,1,1
16500000,1100,Vikroli East,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15900000,826,Sion,2,1,1,1,1,0,1,1,1,1,0,0,1,0,0
11900000,538,Sion,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0
22200000,742,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
20900000,697,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
19900000,664,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
19800000,663,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
19800000,661,Mulund West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
28800000,963,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
30500000,1017,Mulund West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
11200000,1150,Ulwe,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
37400000,3400,Ulwe,4,1,1,1,0,0,0,0,1,1,0,0,0,0,0
45199999,1850,Kandivali East,4,1,1,1,1,0,1,1,1,1,0,1,1,1,1
4000000,665,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,665,Kalyan West,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1
13500000,850,Borivali East,2,0,0,1,0,0,1,0,0,1,1,0,1,0,0
25400000,1900,Belapur,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0
94900000,2255,Bandra West,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1
52400000,1182,Bandra West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
19400000,1150,Powai,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1
12100000,1215,Ulwe,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0
3424000,845,Titwala,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0
33400000,2950,Ulwe,4,1,1,1,0,0,0,1,1,1,0,0,0,0,1
2582000,670,Titwala,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0
17400000,885,Powai,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1
10500000,645,Kandivali East,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1
22500000,1800,Belapur,3,1,1,1,0,0,0,1,1,1,0,0,0,0,1
11399999,650,Powai,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1
15900000,1090,Belapur,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1
2300000,575,Nala Sopara,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1
20000000,1164,Malad East,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
22500000,1500,Sanpada,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1
40000000,1820,Goregaon East,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
18900000,1435,Goregaon West,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10200000,720,Kandivali West,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0
28700000,1600,Powai,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1
11500000,650,Mulund East,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0
22500000,1650,Sanpada,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1
9100000,1168,Kamothe,2,0,1,1,0,0,0,0,0,1,0,0,0,0,1
8000000,935,Kalyan West,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
19500000,1120,Powai,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1
9000000,560,Borivali East,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1
8500000,560,Kandivali East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
17900000,1250,Goregaon West,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1
8500000,570,Kandivali East,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
8000000,495,Kandivali East,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5300000,500,Thane West,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1
18000000,980,Mulund East,2,0,1,1,0,0,0,1,1,1,0,1,1,0,0
8500000,1150,Mira Road East,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0
7050000,890,Mira Road East,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1
3900000,625,Ambernath East,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
3800000,685,Karanjade,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3800000,685,Karanjade,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11200000,1130,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1
2360000,546,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
5500000,695,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
2320000,570,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
3900000,695,Kalyan West,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8000000,1140,Kalyan West,2,0,1,1,0,0,0,1,1,1,0,0,1,0,0
2600000,650,Titwala,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4500000,700,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1
8000000,1095,Kalyan West,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0
9900000,1495,Kalyan West,3,0,0,1,0,0,0,1,1,1,0,0,0,0,0
4000000,960,Titwala,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1
6000000,945,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8600000,865,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
2500000,421,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,640,Ambivli,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000,585,Kalyan West,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3800000,595,Kalyan West,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500000,890,Kalyan West,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0
3500000,550,Kalyan West,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
5200000,880,Kalyan West,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1
5200000,695,Kalyan West,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
2640000,560,Taloja,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1
4000000,665,Kalyan West,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
6500000,600,Thane West,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
8600000,900,Thane West,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1
63900000,2780,Andheri West,4,1,1,1,1,0,1,1,1,1,1,1,0,1,1
51900000,2260,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
47600000,2070,Andheri West,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
14500000,696,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
9600000,503,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
9400000,495,Chembur,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
9200000,473,Chembur,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
9700000,506,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
14600000,698,Chembur,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0
10200000,786,Mira Road East,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1
5099000,384,Mira Road East,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
7298999,538,Mira Road East,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
46000000,1040,Lower Parel,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1
8999000,950,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9000000,950,Thane West,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1
9250000,1232,Mira Road East,2,1,1,1,1,1,0,1,1,1,1,1,0,0,1
8500000,1385,Mira Road East,3,0,1,1,1,0,1,0,0,0,0,0,0,1,1
8300000,1120,Kalyan West,2,0,1,1,1,0,1,0,1,0,0,0,0,1,1
34000000,1864,Andheri West,3,1,1,0,1,1,1,1,1,0,0,1,0,0,1
22300000,1450,Andheri East,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1
10600000,1160,Thane West,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1
23200000,1264,Andheri West,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1
23200000,1264,Andheri West,2,1,1,0,1,1,1,1,1,0,0,1,0,0,1
2350000,390,Kalyan West,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1
21500000,1450,Andheri East,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1
2500000,390,Kalyan West,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4000000,665,Kalyan West,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
4000000,665,Kalyan West,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1
7500000,500,Dahisar West,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
